"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","cleantext","date","popular"
"7141","RT @SAGECQPolitics: What's European about European IR? @EuroJournIR panel today 8.15am, Fri 20th, Louisiana Ballroom I, Loews #ISA2015",FALSE,0,NA,2015-02-20 14:10:36,FALSE,NA,"568774723888386048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EuroJournIR",2,TRUE,FALSE,NA,NA,"   What s European about European IR   panel today  am  Fri th  Louisiana Ballroom I  Loews  ISA",2015-02-20 08:10:36,2
"7142","Had a productive mtg yday w/ Ruben Zondervan, Exec Dir of Earth System Governance Project. My panel on #SDGs at 1:45pm 2day. #ISA2015 #UNF",FALSE,0,NA,2015-02-20 14:08:57,FALSE,NA,"568774308270485504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoshGellers",0,FALSE,FALSE,"-90.06604901","29.94749665","Had a productive mtg yday w  Ruben Zondervan  Exec Dir of Earth System Governance Project  My panel on  SDGs at  pm day   ISA  UNF",2015-02-20 08:08:57,0
"7143","Just saw Mearshimer in the hallway... He smiled at me. #chicagoconnection #ISA2015",FALSE,0,NA,2015-02-20 14:08:53,FALSE,NA,"568774291778506752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","theadebolayinka",0,FALSE,FALSE,NA,NA,"Just saw Mearshimer in the hallway    He smiled at me   chicagoconnection  ISA",2015-02-20 08:08:53,0
"7144","RT @patrickamello: Hardest thing at #ISA2015? Getting a cup of coffee. @isanet",FALSE,0,NA,2015-02-20 14:07:56,FALSE,NA,"568774054519414784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","claraerouk",4,TRUE,FALSE,NA,NA,"   Hardest thing at  ISA  Getting a cup of coffee  ",2015-02-20 08:07:56,4
"7145","I can FaceTime you bro. +1 ;) “@wyoumans: Surprisingly huge turnout for my 8 AM panel in New Orleans. #ISA2015 http://t.co/hh1FNxJHSy”",FALSE,1,"wyoumans",2015-02-20 14:07:09,FALSE,"568770762611429378","568773859182137345","104790653","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarabiany",1,FALSE,FALSE,NA,NA,"I can FaceTime you bro         Surprisingly huge turnout for my  AM panel in New Orleans   ISA ",2015-02-20 08:07:09,2
"7146","RT @Rout_PoliticsIR: @CritMilStudies editor @VmBasham is at the Gendered Mappings And Conceptualizations Of Military Wounds And Wounding pa…",FALSE,0,NA,2015-02-20 14:06:43,FALSE,NA,"568773747441844224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","susanmthomson",4,TRUE,FALSE,NA,NA,"    editor  is at the Gendered Mappings And Conceptualizations Of Military Wounds And Wounding pa",2015-02-20 08:06:43,4
"7147","RT @Rout_PoliticsIR: @CritMilStudies editor @VmBasham is at the Gendered Mappings And Conceptualizations Of Military Wounds And Wounding pa…",FALSE,0,NA,2015-02-20 14:06:21,FALSE,NA,"568773656874254336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VmBasham",4,TRUE,FALSE,NA,NA,"    editor  is at the Gendered Mappings And Conceptualizations Of Military Wounds And Wounding pa",2015-02-20 08:06:21,4
"7148","@CritMilStudies editor @VmBasham is at the Gendered Mappings And Conceptualizations Of Military Wounds And Wounding panel at 1.45pm #ISA2015",FALSE,2,"CritMilStudies",2015-02-20 14:05:33,FALSE,NA,"568773455774150656","2386878926","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Rout_PoliticsIR",4,FALSE,FALSE,NA,NA," editor  is at the Gendered Mappings And Conceptualizations Of Military Wounds And Wounding panel at  pm  ISA",2015-02-20 08:05:33,6
"7149","RT @richmondbridge: Sometimes book covers just design themselves. @OUPAcademic could hardly have done anything else... #isa2015 http://t.co…",FALSE,0,NA,2015-02-20 14:04:40,FALSE,NA,"568773232767008768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ATRWibben",17,TRUE,FALSE,NA,NA,"   Sometimes book covers just design themselves   could hardly have done anything else     isa ",2015-02-20 08:04:40,17
"7150","RT @ftgs_isa: Friday afternoon FTGS #ISA2015 panels are: #FC19, #FC27, #FC55, #FC61, #FC72, #FC74, #FD36, #FD46, #FD57, #FD59.",FALSE,0,NA,2015-02-20 14:04:29,FALSE,NA,"568773186277351425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ATRWibben",6,TRUE,FALSE,NA,NA,"   Friday afternoon FTGS  ISA panels are   FC   FC   FC   FC   FC   FC   FD   FD   FD   FD ",2015-02-20 08:04:29,6
"7151","RT @ftgs_isa: Friday morning FTGS #ISA2015 panels are: #FA13, #FA22, #FA47. Light morning, but 10 more panels in the afternoon - see next t…",FALSE,0,NA,2015-02-20 14:04:25,FALSE,NA,"568773167533023234",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ATRWibben",1,TRUE,FALSE,NA,NA,"   Friday morning FTGS  ISA panels are   FA   FA   FA  Light morning  but  more panels in the afternoon   see next t",2015-02-20 08:04:25,1
"7152","You can tell the @HiltonRiverside isn't coping well with #ISA2015 when the hotel coffee line is as long as the Starbucks line.",FALSE,3,NA,2015-02-20 14:04:16,FALSE,NA,"568773130447138816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ProfMESmith",2,FALSE,FALSE,NA,NA,"You can tell the  isn t coping well with  ISA when the hotel coffee line is as long as the Starbucks line ",2015-02-20 08:04:16,5
"7153","We chat about pirates, anarchists, and revolutionary republicans at #FA10 #ISA2015",FALSE,0,NA,2015-02-20 14:01:02,FALSE,NA,"568772319331487745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jmulich",0,FALSE,FALSE,NA,NA,"We chat about pirates  anarchists  and revolutionary republicans at  FA  ISA",2015-02-20 08:01:02,0
"7154","RT @SAGECQPolitics: What's European about European IR? @EuroJournIR panel today 8.15am, Fri 20th, Louisiana Ballroom I, Loews #ISA2015",FALSE,0,NA,2015-02-20 14:00:19,FALSE,NA,"568772139458961408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GKBhambra",2,TRUE,FALSE,NA,NA,"   What s European about European IR   panel today  am  Fri th  Louisiana Ballroom I  Loews  ISA",2015-02-20 08:00:19,2
"7155","RT @JarrodNHayes: Why is it the #ISA2015 panels that are most highly attended are the ones where the participants are least in need of an a…",FALSE,0,NA,2015-02-20 13:59:34,FALSE,NA,"568771947456307200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StacyDVanDeveer",5,TRUE,FALSE,NA,NA,"   Why is it the  ISA panels that are most highly attended are the ones where the participants are least in need of an a",2015-02-20 07:59:34,5
"7156","RT @Worse_Reviewer: @JarrodNHayes moreover, we already know what they will each say. nothing new here, move along. #ISA2015",FALSE,0,NA,2015-02-20 13:59:31,FALSE,NA,"568771934416187392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StacyDVanDeveer",2,TRUE,FALSE,NA,NA,"    moreover  we already know what they will each say  nothing new here  move along   ISA",2015-02-20 07:59:31,2
"7157","Huey Long's ghost presenting on the positive externalities of corrupt populism in the developing world. #ISA2015 http://t.co/N7uXfPhZGP",FALSE,2,"wyoumans",2015-02-20 13:59:30,FALSE,"568771189704798208","568771929844264961","104790653","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wyoumans",0,FALSE,FALSE,NA,NA,"Huey Long s ghost presenting on the positive externalities of corrupt populism in the developing world   ISA ",2015-02-20 07:59:30,2
"7158","Good morning #ISA2015! Do check out our panel on regional orders in the 19th century, starting in 15 mins #FA10",FALSE,1,NA,2015-02-20 13:59:02,FALSE,NA,"568771816568659968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jmulich",0,FALSE,FALSE,NA,NA,"Good morning  ISA  Do check out our panel on regional orders in the th century  starting in  mins  FA",2015-02-20 07:59:02,1
"7159","Jam packed room #ISA2015 :-) http://t.co/iILLXOGsfK",FALSE,2,NA,2015-02-20 13:56:55,FALSE,NA,"568771281622925312",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DrMalteBrosig",3,FALSE,FALSE,NA,NA,"Jam packed room  ISA     ",2015-02-20 07:56:55,5
"7160","Surprisingly huge turnout for my 8 AM panel in New Orleans. #ISA2015 http://t.co/GB6RG6nrBu",FALSE,6,NA,2015-02-20 13:54:51,FALSE,NA,"568770762611429378",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wyoumans",3,FALSE,FALSE,NA,NA,"Surprisingly huge turnout for my  AM panel in New Orleans   ISA ",2015-02-20 07:54:51,9
"7161","RT @texasinafrica: Thinking about creating a mansplaining/manterrupting bingo card for #ISA2015.",FALSE,0,NA,2015-02-20 13:54:23,FALSE,NA,"568770645984571393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","unamcgahern",13,TRUE,FALSE,NA,NA,"   Thinking about creating a mansplaining manterrupting bingo card for  ISA ",2015-02-20 07:54:23,13
"7162","RT @felixhaass: RT @SageStudents: http://t.co/bEt5xswWwN Eva has interviewed prizewinners from last year's @DuckofMinerva awards.
#ISA2015",FALSE,0,NA,2015-02-20 13:52:36,FALSE,NA,"568770196598452224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dtchimp",2,TRUE,FALSE,NA,NA,"      ",2015-02-20 07:52:36,2
"7163","RT @MeeraSabaratnam: Worse salaries, citations, evaluations, &amp; harassment, exclusion, disrespect: come talk IR #everydaysexism TA29 #ISA201…",FALSE,0,NA,2015-02-20 13:47:42,FALSE,NA,"568768964148404224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RobbieShilliam",6,TRUE,FALSE,NA,NA,"   Worse salaries  citations  evaluations   harassment  exclusion  disrespect  come talk IR  everydaysexism TA  ISA",2015-02-20 07:47:42,6
"7164","felixhaass: RT SageStudents: http://t.co/O46joe72L3 Eva has interviewed prizewinners from last year's DuckofMinerva awards.
#ISA2015",FALSE,0,NA,2015-02-20 13:46:39,FALSE,NA,"568768697202040832",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SmashFlare",0,FALSE,FALSE,NA,NA,"felixhaass   SageStudents  ",2015-02-20 07:46:39,0
"7165","RT @I_Solorio: If you are attending to #ISA2015, do not miss our panel on Mexico's #energy policy. http://t.co/0sI7K0LnTw",FALSE,0,NA,2015-02-20 13:46:32,FALSE,NA,"568768667233574912",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","benjamincanto1",3,TRUE,FALSE,NA,NA,"   If you are attending to  ISA  do not miss our panel on Mexico s  energy policy  ",2015-02-20 07:46:32,3
"7166","What's European about European IR? @EuroJournIR panel today 8.15am, Fri 20th, Louisiana Ballroom I, Loews #ISA2015",FALSE,1,NA,2015-02-20 13:45:42,FALSE,NA,"568768458000887808",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SAGECQPolitics",2,FALSE,FALSE,NA,NA,"What s European about European IR   panel today  am  Fri th  Louisiana Ballroom I  Loews  ISA",2015-02-20 07:45:42,3
"7167","@ifjpglobal editor @DrLauraEsq is at the Epistemology in IR round table at 8.15am #ISA2015",FALSE,0,"Ifjpglobal",2015-02-20 13:45:37,FALSE,NA,"568768439545937920","544805710","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Rout_PoliticsIR",0,FALSE,FALSE,NA,NA,"  at the Epistemology in IR round table at  am  ISA",2015-02-20 07:45:37,0
"7168","RT @SageStudents: http://t.co/bEt5xswWwN Eva has interviewed prizewinners from last year's @DuckofMinerva awards.
#ISA2015",FALSE,1,NA,2015-02-20 13:44:59,FALSE,NA,"568768278266548224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","felixhaass",2,FALSE,FALSE,NA,NA,"   ",2015-02-20 07:44:59,3
"7169","RT @ftgs_isa: Friday afternoon FTGS #ISA2015 panels are: #FC19, #FC27, #FC55, #FC61, #FC72, #FC74, #FD36, #FD46, #FD57, #FD59.",FALSE,0,NA,2015-02-20 13:44:08,FALSE,NA,"568768063337836544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rob86uk",6,TRUE,FALSE,NA,NA,"   Friday afternoon FTGS  ISA panels are   FC   FC   FC   FC   FC   FC   FD   FD   FD   FD ",2015-02-20 07:44:08,6
"7170","RT @profsheehan: #Sheehan presenting at #ISA2015. Details @ http://t.co/NfJoCNyZqS @ISAnet @Iran_Policy #RegimeChange #Iran #terrorism http…",FALSE,0,NA,2015-02-20 13:41:38,FALSE,NA,"568767435542831104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nanarges12",92,TRUE,FALSE,NA,NA,"    Sheehan presenting at  ISA  Details   ",2015-02-20 07:41:38,92
"7171","RT @DrMalteBrosig: Day 4 at #ISA2015 will be chairing panel on EU Security Policy FA33 &amp; present paper on complexity theory  and IO interac…",FALSE,0,NA,2015-02-20 13:38:47,FALSE,NA,"568766719659016192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heathbrown",1,TRUE,FALSE,NA,NA,"   Day  at  ISA will be chairing panel on EU Security Policy FA  present paper on complexity theory  and IO interac",2015-02-20 07:38:47,1
"7172","RT @lswatuk: Should anyone see @petervale1947 at #ISA2015 tell him Louise says he forgot to feed the cats",FALSE,0,NA,2015-02-20 13:38:34,FALSE,NA,"568766663170134016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heathbrown",1,TRUE,FALSE,NA,NA,"   Should anyone see  at  ISA tell him Louise says he forgot to feed the cats",2015-02-20 07:38:34,1
"7173","RT @ftgs_isa: Friday afternoon FTGS #ISA2015 panels are: #FC19, #FC27, #FC55, #FC61, #FC72, #FC74, #FD36, #FD46, #FD57, #FD59.",FALSE,0,NA,2015-02-20 13:38:08,FALSE,NA,"568766554046918656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","isanet",6,TRUE,FALSE,NA,NA,"   Friday afternoon FTGS  ISA panels are   FC   FC   FC   FC   FC   FC   FD   FD   FD   FD ",2015-02-20 07:38:08,6
"7174","RT @profsheehan: #Sheehan presenting at #ISA2015. Details @ http://t.co/NfJoCNyZqS @ISAnet @Iran_Policy #RegimeChange #Iran #terrorism http…",FALSE,0,NA,2015-02-20 13:37:51,FALSE,NA,"568766484836683776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ashkaneshkevary",92,TRUE,FALSE,NA,NA,"    Sheehan presenting at  ISA  Details   ",2015-02-20 07:37:51,92
"7175","RT @CUP_PoliSci: #ISA2015 IntEthics Section &amp; IntTheory Section Joint Reception: sponsored by @InternatlTheory &amp; @EIAJournal http://t.co/sU…",FALSE,0,NA,2015-02-20 13:37:48,FALSE,NA,"568766469988855808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heathbrown",2,TRUE,FALSE,NA,NA,"    ISA IntEthics Section  IntTheory Section Joint Reception  sponsored by    ",2015-02-20 07:37:48,2
"7176","RT @Worse_Reviewer: @JarrodNHayes moreover, we already know what they will each say. nothing new here, move along. #ISA2015",FALSE,0,NA,2015-02-20 13:37:38,FALSE,NA,"568766427630608384",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JarrodNHayes",2,TRUE,FALSE,NA,NA,"    moreover  we already know what they will each say  nothing new here  move along   ISA",2015-02-20 07:37:38,2
"7177","RT @Rout_PoliticsIR: Lisa Ann Richey  TWQ editorial board is presenting at the 'Africa’s Great Awakening’ panel Today! #ISA2015",FALSE,0,NA,2015-02-20 13:37:33,FALSE,NA,"568766409490243584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heathbrown",2,TRUE,FALSE,NA,NA,"   Lisa Ann Richey TWQ editorial board is presenting at the  Africas Great Awakening panel Today   ISA",2015-02-20 07:37:33,2
"7178","RT @ATRWibben: Going over my notes for  #FA22 ""Do Something: Activism, Responsibility &amp; the Politics of Helping"" right now. #ISA2015 http:/…",FALSE,0,NA,2015-02-20 13:37:26,FALSE,NA,"568766376992772097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heathbrown",1,TRUE,FALSE,NA,NA,"   Going over my notes for   FA  Do Something  Activism  Responsibility  the Politics of Helping  right now   ISA ",2015-02-20 07:37:26,1
"7179","RT @govandopp: 'All Fall Down?The Prospects for Established Parties in Europe &amp; Beyond' - @DrSeanHanley review art http://t.co/8YUVEM6wsj #…",FALSE,0,NA,2015-02-20 13:37:04,FALSE,NA,"568766286811009024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heathbrown",3,TRUE,FALSE,NA,NA,"    All Fall Down The Prospects for Established Parties in Europe  Beyond     review art ",2015-02-20 07:37:04,3
"7180","RT @abuaardvark: Thrilled that @monkeycageblog won a Duckie award for international studies blogging - congrats to all the team! #ISA2015",FALSE,0,NA,2015-02-20 13:35:28,FALSE,NA,"568765885302902784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heathbrown",14,TRUE,FALSE,NA,NA,"   Thrilled that  won a Duckie award for international studies blogging   congrats to all the team   ISA",2015-02-20 07:35:28,14
"7181","RT @CambridgeJnls: And a few more of our journals on display at #ISA2015 @World_Pol @RISjnl @IntOrgJournal @LJIL_Leiden http://t.co/4u0cKtQ…",FALSE,0,NA,2015-02-20 13:34:41,FALSE,NA,"568765685989560320",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","raulpacheco",4,TRUE,FALSE,NA,NA,"   And a few more of our journals on display at  ISA     ",2015-02-20 07:34:41,4
"7182","RT @CUP_Law: If you look closely, you can just see @TELjournal on display at #ISA2015 http://t.co/qjVmuxXazG",FALSE,0,NA,2015-02-20 13:34:34,FALSE,NA,"568765657099177984",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","raulpacheco",1,TRUE,FALSE,NA,NA,"   If you look closely  you can just see  on display at  ISA ",2015-02-20 07:34:34,1
"7183","Day 4 at #ISA2015 will be chairing panel on EU Security Policy FA33 &amp; present paper on complexity theory  and IO interaction",FALSE,1,NA,2015-02-20 13:34:11,FALSE,NA,"568765560944766977",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DrMalteBrosig",1,FALSE,FALSE,NA,NA,"Day  at  ISA will be chairing panel on EU Security Policy FA  present paper on complexity theory  and IO interaction",2015-02-20 07:34:11,2
